age,job,marital,education,device,day,month,time_spent,banner_views,banner_views_old,days_elapsed_old,outcome_old,X1,X2,X3,X4,y
45,industrial_worker,single,high_school,na,13,4,5.6,1,0,-1,na,0,0,0,0.07385651771285384,1
45,technology,single,grad_school,na,16,5,16.35,2,0,-1,na,0,0,1,0.11399415321482397,0
33,teacher,married,grad_school,desktop,21,10,1.45,1,3,151,failure,0,0,0,0.0808109236831115,0
32,teacher,married,grad_school,smartphone,2,6,3.7,1,0,-1,na,0,0,0,0.0787318649792094,1
31,technology,single,grad_school,smartphone,19,11,4.2,1,0,-1,na,0,0,0,0.08051132133713435,0
34,salesman,single,high_school,smartphone,5,2,13.9,1,0,-1,na,0,0,1,0.10592304759137872,0
42,salesman,married,university,na,4,6,7.1,6,0,-1,na,0,0,1,0.07931291195322572,0
30,industrial_worker,married,university,smartphone,8,7,10.5,2,0,-1,na,1,0,0,0.08348918707896792,0
39,housekeeper,married,university,smartphone,23,7,6.15,3,0,-1,na,1,0,1,0.08214551595155521,0
50,technology,single,grad_school,smartphone,11,7,8.7,2,0,-1,na,0,0,1,0.08950847057541808,0
57,retired,married,university,smartphone,20,7,8.4,2,8,92,failure,0,0,1,0.10674014489858914,1
53,salesman,divorced,university,na,2,7,0.75,1,1,417,success,1,0,1,0.07313020899533347,1
53,unemployed,married,university,smartphone,10,8,24.15,1,14,181,success,0,0,0,0.07365678281553574,1
51,industrial_worker,married,high_school,na,29,5,8.7,3,0,-1,na,0,0,1,0.08046592704228933,0
39,salesman,married,university,smartphone,25,5,13.7,1,0,-1,na,0,0,0,0.08350734479690593,1
28,industrial_worker,married,high_school,na,20,6,1.55,28,0,-1,na,0,0,1,0.07373849254625679,0
71,retired,divorced,grad_school,smartphone,14,9,16.25,4,0,-1,na,0,1,1,0.0840248397581392,1
31,technology,married,university,smartphone,6,11,15.1,1,0,-1,na,0,0,0,0.09495578595682094,0
39,manager,married,grad_school,na,27,5,3.85,3,0,-1,na,1,0,1,0.08731138670491892,0
28,salesman,single,university,smartphone,9,2,18.45,3,0,-1,na,0,0,1,0.07477348246872333,0
37,industrial_worker,married,university,smartphone,31,7,3.2,2,0,-1,na,0,0,0,0.09934995369781925,0
39,technology,divorced,university,smartphone,30,4,3.75,1,0,-1,na,1,0,1,0.07280337007244929,0
55,technology,married,grad_school,smartphone,28,7,16.5,1,2,91,success,0,0,0,0.0847874639115356,1
42,manager,married,university,smartphone,23,7,34.4,2,0,-1,na,0,0,0,0.08488733136019465,0
25,student,single,na,smartphone,12,8,17.55,1,0,-1,na,0,0,0,0.08190946561836109,1
48,industrial_worker,married,university,smartphone,12,8,8.8,2,0,-1,na,1,0,1,0.07667096399324533,0
52,unemployed,married,university,smartphone,13,9,10.4,3,3,187,success,0,0,0,0.08565903437256006,1
53,manager,divorced,grad_school,smartphone,6,8,16.85,2,0,-1,na,0,0,0,0.07524558313511158,0
73,retired,married,grad_school,smartphone,24,3,6.3,1,0,-1,na,0,0,0,0.07687069889056343,1
27,student,single,university,smartphone,15,3,4.8,3,1,98,other,0,0,0,0.10688540664209323,0
32,technology,married,university,smartphone,15,2,3.65,6,3,187,success,0,0,1,0.07719753781344761,1
37,technology,married,university,na,27,5,16.25,3,0,-1,na,1,0,1,0.07668004285221433,0
38,manager,married,grad_school,smartphone,4,2,6.4,1,0,-1,na,0,0,1,0.07280337007244929,0
29,student,single,university,smartphone,30,4,22.75,1,0,-1,na,0,0,0,0.0756541317887168,1
25,salesman,single,university,smartphone,18,5,52.65,1,0,-1,na,0,0,1,0.08296261325876564,1
73,retired,married,grad_school,smartphone,27,2,1.95,2,0,-1,na,0,0,1,0.08770177764058613,1
56,retired,married,high_school,smartphone,2,3,10.75,2,5,123,failure,0,0,0,0.0904799084851016,1
24,freelance,single,grad_school,smartphone,27,4,5.6,1,0,-1,na,0,0,0,0.09437473898280464,1
31,industrial_worker,single,university,desktop,13,5,6.2,1,7,350,failure,0,0,1,0.0764076770831442,0
36,industrial_worker,divorced,university,smartphone,14,8,8.8,1,0,-1,na,0,0,0,0.09861456612132988,1
26,teacher,single,university,smartphone,27,5,38.3,3,3,97,success,0,0,0,0.09558222722568227,1
37,industrial_worker,married,university,na,21,5,13.15,1,0,-1,na,0,0,1,0.08930873567809998,0
29,teacher,single,university,smartphone,2,2,4.45,3,14,227,failure,0,0,1,0.06828209830588491,0
52,teacher,divorced,university,smartphone,17,7,5.25,1,0,-1,na,0,0,0,0.0857498229622501,0
58,industrial_worker,married,university,smartphone,24,4,7.5,1,0,-1,na,0,0,1,0.10028507617162676,1
32,teacher,single,na,smartphone,18,5,4.45,2,0,-1,na,0,0,1,0.09724365841701015,0
34,salesman,married,university,na,26,5,0.3,1,0,-1,na,1,0,1,0.07102391371452436,0
73,retired,married,grad_school,smartphone,11,9,4.8,2,0,-1,na,0,0,0,0.08953570715232509,1
28,salesman,single,university,smartphone,3,12,17,1,1,182,success,0,0,0,0.07588110326294191,1
42,industrial_worker,married,university,na,23,5,16.15,2,0,-1,na,0,0,1,0.07430138180233509,0
37,salesman,single,university,smartphone,28,6,9.35,1,1,182,failure,0,0,1,0.07301218382873641,0
42,manager,married,grad_school,desktop,8,9,18.3,2,0,-1,na,0,0,0,0.08374339513010005,1
32,entrepreneur,married,grad_school,smartphone,19,7,8.85,11,0,-1,na,0,0,0,0.07972146060683093,1
33,teacher,married,university,smartphone,6,9,12,3,0,-1,na,0,0,0,0.07839594719735624,1
31,salesman,married,university,na,8,5,21.8,1,0,-1,na,0,0,1,0.07672543714705936,0
33,housekeeper,single,university,smartphone,14,5,1,6,0,-1,na,0,0,1,0.07367494053347376,0
36,technology,divorced,university,smartphone,30,7,12.8,4,0,-1,na,1,0,1,0.07883173242786846,0
43,manager,married,grad_school,na,23,6,32.6,2,0,-1,na,0,0,1,0.074156120058831,1
71,retired,married,university,smartphone,11,2,32.5,1,0,-1,na,0,0,0,0.08834637662738547,1
28,teacher,single,university,na,26,6,158.65,2,0,-1,na,1,0,0,0.07273981805966626,1
41,industrial_worker,married,university,na,20,5,5.75,3,0,-1,na,0,0,1,0.09869627585205092,0
51,manager,single,university,na,16,6,61.9,3,0,-1,na,0,0,1,0.08742033301254698,1
23,student,single,high_school,smartphone,11,9,5.6,2,3,91,failure,0,0,0,0.08401576089917019,0
58,retired,married,na,smartphone,8,7,6.15,2,0,-1,na,1,0,0,0.0707152325095782,0
45,teacher,married,university,smartphone,18,5,0.1,9,5,353,failure,1,0,0,0.07293047409801535,0
40,manager,single,grad_school,smartphone,27,8,7.75,6,0,-1,na,0,0,0,0.07304849926461242,0
48,industrial_worker,married,university,smartphone,4,2,23.95,1,2,178,failure,0,0,1,0.08850979608882756,1
31,industrial_worker,married,university,smartphone,14,5,6.35,3,0,-1,na,0,0,1,0.07847765692807727,0
42,unemployed,married,grad_school,smartphone,3,6,21.85,2,1,96,success,0,0,0,0.07803279283859604,1
65,retired,married,university,smartphone,14,4,22,1,0,-1,na,0,0,0,0.07282152779038731,1
32,industrial_worker,married,university,smartphone,9,4,15.35,5,0,-1,na,0,0,1,0.07969422402992392,1
42,manager,married,na,smartphone,19,10,11,1,1,92,success,0,0,0,0.08659415684636755,1
27,teacher,single,university,desktop,28,7,53.3,17,0,-1,na,0,0,0,0.07454651099449822,1
31,salesman,married,university,smartphone,18,11,13.05,5,0,-1,na,0,0,1,0.09141503095890909,0
32,salesman,married,university,na,23,5,17.5,1,0,-1,na,0,0,1,0.07468269387903329,0
46,teacher,married,university,smartphone,5,2,2.95,2,1,8,other,0,0,0,0.08132841864434479,0
30,industrial_worker,married,university,smartphone,17,4,41.5,3,0,-1,na,0,0,0,0.07284876436729432,1
45,industrial_worker,married,high_school,na,16,5,25.9,1,0,-1,na,0,0,1,0.08010277268352914,1
35,industrial_worker,married,university,na,19,5,2.25,3,0,-1,na,0,0,1,0.07710674922375756,0
53,na,married,high_school,smartphone,27,10,37.45,2,0,-1,na,0,0,0,0.07944909483776079,1
30,manager,married,grad_school,na,20,5,11.95,3,0,-1,na,0,0,1,0.0806021099268244,0
29,manager,single,grad_school,smartphone,9,7,7,1,0,-1,na,0,0,1,0.07280337007244929,0
42,industrial_worker,married,na,smartphone,30,7,7.1,5,0,-1,na,0,0,1,0.06911735333103336,0
60,unemployed,married,university,smartphone,8,9,11.8,1,3,184,success,0,0,0,0.08149183810578686,1
27,teacher,single,university,na,19,5,10.35,2,0,-1,na,0,0,1,0.10708514153941133,0
48,manager,married,high_school,desktop,20,11,9.85,3,0,-1,na,0,0,1,0.10212808454233471,0
38,unemployed,married,high_school,smartphone,25,1,34.3,1,2,202,success,0,0,1,0.13640077715032775,1
43,industrial_worker,married,high_school,na,9,5,15.25,4,0,-1,na,0,0,1,0.07967606631198591,0
39,industrial_worker,single,grad_school,smartphone,3,6,26.45,1,0,-1,na,0,0,0,0.07323915530296152,1
45,manager,married,university,smartphone,21,11,25.8,1,0,-1,na,0,1,1,0.07495505964810342,0
31,manager,married,grad_school,na,9,5,76.2,2,0,-1,na,0,0,1,0.0792765965173497,0
42,industrial_worker,married,university,na,30,5,6.65,1,0,-1,na,0,0,1,0.09496486481578995,0
72,retired,married,university,smartphone,6,9,15.1,1,0,-1,na,0,0,0,0.09076135311314074,1
39,freelance,married,high_school,desktop,8,7,18.95,7,0,-1,na,0,0,0,0.08688468033337571,0
44,industrial_worker,married,high_school,smartphone,16,7,27.25,1,0,-1,na,0,0,1,0.08428812666824033,1
25,student,single,na,smartphone,8,9,6.5,1,0,-1,na,0,0,0,0.07716122237757159,1
30,manager,single,grad_school,smartphone,20,11,18,2,0,-1,na,0,0,1,0.07472808817387831,0
28,teacher,single,university,smartphone,16,6,17.25,1,0,-1,na,0,0,0,0.07403809489223394,1
49,industrial_worker,married,high_school,smartphone,12,8,34.3,2,0,-1,na,0,0,0,0.0739654640204819,1
41,teacher,married,university,desktop,24,7,12.4,1,0,-1,na,0,0,1,0.096962213788971,0
55,technology,married,na,smartphone,21,11,11.35,2,3,182,failure,0,0,1,0.11589163473934595,0
51,technology,married,university,smartphone,13,8,15.9,4,0,-1,na,0,0,0,0.07568136836562381,0
35,unemployed,single,high_school,smartphone,9,2,0.45,11,0,-1,na,0,1,0,0.07204074591905289,0
39,industrial_worker,married,university,na,12,5,7.6,4,0,-1,na,0,0,1,0.07880449585096146,0
35,industrial_worker,married,university,smartphone,9,7,15.35,1,0,-1,na,0,0,0,0.07839594719735624,0
52,retired,divorced,high_school,smartphone,17,4,34.95,1,0,-1,na,1,0,1,0.06573093893559458,1
41,technology,single,university,smartphone,11,7,10.25,1,0,-1,na,1,0,1,0.06719263522960435,0
54,retired,married,university,na,11,6,2.85,3,0,-1,na,0,0,0,0.10613186134766582,0
52,industrial_worker,divorced,high_school,na,7,5,5.45,3,0,-1,na,0,0,1,0.07458282643037423,0
30,industrial_worker,single,university,smartphone,17,4,9.3,2,0,-1,na,0,0,1,0.08391589345051113,0
59,industrial_worker,married,university,na,2,6,4.1,5,0,-1,na,0,0,1,0.0737475714052258,0
33,industrial_worker,married,university,smartphone,18,7,47.9,1,0,-1,na,0,0,1,0.07880449585096146,1
45,industrial_worker,single,high_school,smartphone,15,5,0.3,5,1,365,failure,0,0,1,0.07385651771285384,0
37,teacher,single,university,smartphone,23,3,3.65,4,0,-1,na,0,0,0,0.0739563851615129,0
29,teacher,single,university,smartphone,25,11,20.2,1,1,184,failure,0,0,1,0.07520926769923555,1
40,salesman,married,university,na,29,5,8.3,3,0,-1,na,0,0,1,0.07175022243204474,0
57,teacher,single,university,na,19,6,25.1,1,0,-1,na,0,0,1,0.12517022860566884,1
29,manager,married,grad_school,smartphone,30,4,6.45,1,0,-1,na,0,0,0,0.07307573584151944,0
37,salesman,divorced,university,na,6,6,22.85,3,0,-1,na,0,0,1,0.07569952608356181,1
56,teacher,married,university,smartphone,7,10,10.65,1,0,-1,na,0,0,0,0.22599095745646688,0
35,technology,divorced,grad_school,smartphone,11,5,2.8,3,2,173,failure,0,0,1,0.11379441831750585,0
60,retired,divorced,university,smartphone,31,7,0.1,17,0,-1,na,0,0,0,0.08129210320846876,0
30,student,single,university,smartphone,7,12,15.95,2,0,-1,na,0,0,0,0.08806493199934633,1
31,technology,married,grad_school,smartphone,27,9,7.6,2,4,95,failure,0,0,1,0.10310860131098723,0
48,manager,married,grad_school,smartphone,5,2,2.15,1,0,-1,na,1,0,1,0.07734279955695168,0
32,teacher,single,university,smartphone,9,9,16.7,1,0,-1,na,0,0,1,0.07784213680024694,1
54,salesman,married,university,smartphone,14,8,12.1,2,0,-1,na,0,0,0,0.07399270059738892,0
42,technology,married,university,na,8,5,0.15,3,0,-1,na,1,0,0,0.07280337007244929,0
43,technology,married,grad_school,desktop,4,5,16.05,5,0,-1,na,0,0,0,0.09679879432752891,1
48,salesman,single,na,na,16,6,3.05,1,0,-1,na,0,0,1,0.11906015651952863,0
33,unemployed,single,university,smartphone,9,9,14.75,1,2,749,failure,1,0,0,0.09156029270241316,1
35,teacher,divorced,university,smartphone,6,2,14.4,6,2,275,failure,0,0,1,0.0784958146460153,0
39,manager,married,grad_school,smartphone,4,2,3.45,1,0,-1,na,0,0,0,0.0783051586076662,0
70,retired,married,university,smartphone,30,10,9.3,2,0,-1,na,0,0,0,0.09444736985455668,1
37,salesman,divorced,high_school,smartphone,17,4,21.8,2,0,-1,na,0,0,1,0.07516387340439054,0
46,freelance,married,high_school,smartphone,14,8,3.35,8,0,-1,na,0,0,0,0.10241860802934287,0
38,salesman,married,university,smartphone,11,5,23.25,1,6,171,failure,0,0,1,0.12085777059539157,1
26,manager,single,grad_school,smartphone,19,8,11.4,4,0,-1,na,0,0,0,0.10643146369364298,1
56,retired,divorced,university,smartphone,29,7,11.2,6,0,-1,na,1,0,0,0.0720589036369909,0
29,entrepreneur,single,grad_school,smartphone,12,5,11.75,1,1,356,failure,0,0,1,0.07402901603326494,0
33,manager,married,university,smartphone,11,2,21.8,1,0,-1,na,0,0,0,0.07615346903201206,1
39,teacher,married,university,smartphone,23,4,25.6,4,0,-1,na,0,0,0,0.07944909483776079,1
47,industrial_worker,married,high_school,na,15,5,1,1,0,-1,na,0,0,1,0.07280337007244929,0
32,technology,married,university,smartphone,8,5,3.35,2,0,-1,na,0,0,1,0.07280337007244929,0
29,technology,divorced,university,smartphone,2,2,1.6,7,1,228,other,0,0,1,0.07194087847039383,0
51,industrial_worker,married,high_school,smartphone,13,5,3.45,1,1,370,failure,0,0,1,0.07316652443120948,0
21,student,single,university,desktop,12,8,21.95,1,0,-1,na,0,0,0,0.07392006972563689,1
42,unemployed,single,university,smartphone,30,7,8.2,6,0,-1,na,0,0,1,0.09652642855845878,0
31,teacher,single,university,smartphone,23,4,10.25,2,11,165,other,0,0,1,0.07353875764893868,0
55,manager,married,high_school,smartphone,12,8,14.8,1,3,457,failure,0,0,0,0.07382928113594683,1
47,technology,married,university,smartphone,18,8,34.35,4,0,-1,na,0,0,0,0.08387049915566612,1
27,manager,married,grad_school,smartphone,9,2,2.55,1,0,-1,na,0,0,0,0.09021662157500046,0
47,manager,single,grad_school,desktop,10,12,39.75,1,1,190,other,0,0,0,0.11276850725400832,1
30,student,single,university,smartphone,29,1,2.85,1,0,-1,na,0,0,0,0.0758538666860349,0
31,manager,single,university,na,6,5,15.5,1,0,-1,na,0,0,1,0.07991211664518004,0
62,housekeeper,married,university,smartphone,4,9,5.65,3,0,-1,na,0,0,0,0.077932925389937,0
33,industrial_worker,married,university,smartphone,13,5,1.45,1,2,301,success,0,0,1,0.0900985964084034,0
34,manager,married,grad_school,smartphone,13,5,22.95,1,0,-1,na,0,0,1,0.10049388992791386,1
30,technology,single,university,na,12,5,11.8,6,0,-1,na,0,0,1,0.07568136836562381,0
38,technology,single,university,smartphone,16,4,11.95,2,0,-1,na,0,0,1,0.16005120476458518,0
51,retired,married,grad_school,smartphone,25,8,18.1,5,0,-1,na,0,0,0,0.07957619886332686,1
38,technology,single,university,smartphone,13,5,9.15,1,0,-1,na,0,0,1,0.15121747498774354,0
47,industrial_worker,divorced,university,na,20,6,0.1,24,0,-1,na,0,0,1,0.07296678953389138,0
33,manager,divorced,grad_school,smartphone,17,4,12.5,1,1,281,other,1,0,1,0.0775697710311768,0
43,entrepreneur,married,university,smartphone,18,7,31.25,3,0,-1,na,0,0,1,0.0737475714052258,1
33,technology,married,university,smartphone,18,5,18.5,1,0,-1,na,1,0,1,0.0895447860112941,0
57,housekeeper,married,high_school,smartphone,11,8,30,4,0,-1,na,0,0,0,0.0980879923011276,1
69,retired,married,university,smartphone,27,7,32.8,1,4,90,success,0,0,0,0.07280337007244929,1
36,teacher,divorced,grad_school,smartphone,3,12,13.7,1,1,171,failure,0,0,0,0.11554663809852378,1
27,student,single,university,smartphone,17,7,15.5,2,0,-1,na,0,0,1,0.07302126268770541,0
53,salesman,married,university,na,13,5,13.7,2,0,-1,na,1,0,1,0.07613531131407404,0
40,teacher,divorced,university,smartphone,30,4,22.1,1,0,-1,na,0,0,0,0.09213226081746047,1
29,technology,single,grad_school,na,26,5,26.3,1,0,-1,na,0,0,1,0.08356181795071996,0
59,retired,married,high_school,na,18,6,49.95,1,0,-1,na,0,0,0,0.07280337007244929,0
33,industrial_worker,single,university,na,5,5,14.95,2,0,-1,na,0,0,1,0.07559057977593377,0
38,technology,married,high_school,na,9,6,24.05,6,0,-1,na,0,0,1,0.07477348246872333,1
32,manager,married,grad_school,smartphone,22,8,8.25,1,0,-1,na,0,0,0,0.07519110998129755,0
44,industrial_worker,married,university,na,4,7,7,2,0,-1,na,0,0,1,0.0882101937428504,1
30,teacher,married,university,smartphone,6,5,8.2,1,1,365,failure,0,0,1,0.07144154122709857,0
30,student,single,grad_school,smartphone,13,5,15.2,2,0,-1,na,0,0,1,0.07487334991738238,1
40,manager,married,high_school,na,6,6,4.2,7,0,-1,na,0,0,1,0.07945817369672979,0
34,teacher,married,grad_school,smartphone,22,5,3.55,1,0,-1,na,0,0,0,0.07289415866213934,0
35,manager,married,grad_school,na,19,5,10,2,0,-1,na,0,0,1,0.08417918036061228,0
53,salesman,married,high_school,na,7,5,13.2,1,0,-1,na,0,0,1,0.07322099758502351,0
32,technology,single,university,smartphone,20,11,30.9,1,0,-1,na,0,0,1,0.13092622519201788,1
34,industrial_worker,married,high_school,smartphone,18,5,6.2,1,1,350,failure,0,0,1,0.10792039656455976,0
25,industrial_worker,single,university,smartphone,10,7,66.55,7,0,-1,na,1,0,0,0.08408839177092223,1
41,industrial_worker,married,high_school,na,2,6,32.45,2,0,-1,na,1,0,1,0.07410164690501697,1
62,housekeeper,married,university,smartphone,3,11,15.6,1,0,-1,na,0,0,0,0.07282152779038731,1
45,industrial_worker,divorced,high_school,na,5,6,50.4,3,0,-1,na,0,0,0,0.08046592704228933,1
38,manager,single,grad_school,smartphone,12,5,85,2,1,286,other,0,0,1,0.10590488987344071,1
40,industrial_worker,married,university,na,7,5,12.65,1,0,-1,na,1,0,1,0.07283968550832531,0
38,manager,married,grad_school,smartphone,21,11,32.65,4,0,-1,na,0,0,0,0.1039983294899497,1
52,freelance,married,grad_school,smartphone,31,8,31.2,3,5,92,other,0,0,0,0.10922775225609645,1
39,salesman,married,university,na,20,5,8.7,1,0,-1,na,1,0,1,0.07691609318540846,0
55,retired,married,university,na,13,5,31.85,7,0,-1,na,0,0,1,0.07727924754416865,0
33,technology,single,grad_school,smartphone,6,8,11.7,2,0,-1,na,0,0,0,0.07973961832476895,0
50,industrial_worker,married,high_school,desktop,9,9,10.2,2,4,99,failure,0,0,0,0.10697619523178327,1
34,manager,single,grad_school,smartphone,9,3,5.3,1,0,-1,na,0,0,0,0.07802371397962704,1
34,salesman,single,university,smartphone,9,7,8.55,1,0,-1,na,1,0,0,0.07324823416193053,0
36,manager,married,grad_school,smartphone,18,8,7.8,3,0,-1,na,0,0,1,0.07285784322626332,0
49,teacher,single,university,smartphone,30,1,2.55,1,0,-1,na,0,0,1,0.08031158643981624,0
41,housekeeper,married,university,desktop,28,7,1.55,2,0,-1,na,0,0,1,0.07280337007244929,0
37,industrial_worker,married,university,smartphone,17,4,5.85,1,2,282,failure,0,0,1,0.08171880958001199,0
35,manager,single,grad_school,smartphone,14,4,6.15,8,2,183,success,0,0,0,0.09682603090443594,1
21,student,single,university,smartphone,13,1,7.95,2,0,-1,na,0,0,0,0.07344796905924864,1
46,manager,divorced,grad_school,smartphone,30,12,17.95,2,0,-1,na,0,0,0,0.076988724057160493,1
43,technology,married,university,smartphone,9,7,35.85,3,0,-1,na,1,0,1,0.0659579104098197,1
40,industrial_worker,married,university,smartphone,16,4,16.5,1,1,281,failure,1,0,1,0.07961251429920288,0
30,teacher,divorced,university,na,4,6,25.7,15,0,-1,na,0,0,1,0.0762260999037641,1
60,technology,married,grad_school,smartphone,7,8,1.3,2,0,-1,na,0,0,0,0.08010277268352914,0
43,manager,married,grad_school,smartphone,26,5,31.5,1,0,-1,na,0,0,0,0.07352059993100067,1
33,industrial_worker,married,high_school,smartphone,17,4,49.85,2,0,-1,na,0,0,1,0.07284876436729432,1
28,technology,single,grad_school,smartphone,13,5,4.55,3,0,-1,na,0,0,1,0.08211827937464819,0
36,manager,single,grad_school,smartphone,18,11,4.8,1,0,-1,na,1,0,0,0.07292139523904635,0
38,unemployed,married,grad_school,smartphone,4,2,9.95,1,0,-1,na,0,0,0,0.07462822072521925,0
39,technology,married,university,smartphone,18,2,9.9,4,0,-1,na,0,0,0,0.09337606449621412,1
